40
40
48
55
55
52
52
44
32
57
41
44
35
19
35
35
100
37
48
72
47
38
57
36
55
48
59
45
54
37
40
75
37
57
72
33
22
22
53
46
17
26
43
46
22
23
88
40
39
53
66
54
31
42
23
22
57
48
51
53
20
25
59
25
21
53
24
22
35
18
31
24
23
24
42
40
48
58
62
67
68
50
39
24
20
22
24
37
37
24
41
60
59
59
54
24
25
55
47
36
55
55
43
58
43
53
55
46
50
43
60
47
24
21
41
50
43
31
70
60
80
42
26
35
39
25
32
30
46
26
59
51
25
64
53
40
62
59
45
37
38
48
45
33
34
24
51
50
27
55
31
44
52
52
43
59
48
61
62
47
66
52
53
59
52
39
44
54
51
57
