39
39
46
54
55
58
56
45
31
54
39
47
35
15
37
36
330
35
48
67
51
35
55
41
55
49
63
43
53
38
38
73
39
63
73
30
23
22
57
45
18
32
43
45
22
24
83
37
38
52
65
55
29
54
23
22
57
48
48
54
20
26
55
23
22
55
24
22
40
17
31
22
22
23
44
44
47
58
55
68
71
51
40
24
22
21
25
36
36
24
40
61
60
55
55
24
30
55
51
31
55
55
44
58
41
50
52
48
53
41
59
46
23
23
38
46
44
33
71
61
240
40
25
35
39
24
30
32
47
24
65
47
22
65
53
36
60
60
43
34
36
46
45
31
32
20
48
47
26
55
24
45
54
48
44
57
46
65
62
45
63
53
53
56
52
38
45
57
52
54
